onset	duration	trial_type	value	sample
0.0	0.001	New Segment/	1	0
1.76	0.001	New Segment/	1	1760
12.174	0.001	Stimulus/S 95	4	12174
13.703	0.001	Stimulus/S 21	3	13703
14.712	0.001	Stimulus/S121	14	14712
15.729	0.001	Stimulus/S221	30	15729
18.722	0.001	Stimulus/S 95	4	18722
20.246	0.001	Stimulus/S 11	2	20246
21.254	0.001	Stimulus/S114	9	21254
22.271	0.001	Stimulus/S214	25	22271
25.112	0.001	Stimulus/S 95	4	25112
26.638	0.001	Stimulus/S 21	3	26638
27.647	0.001	Stimulus/S123	16	27647
28.664	0.001	Stimulus/S223	32	28664
31.503	0.001	Stimulus/S 95	4	31503
33.031	0.001	Stimulus/S 11	2	33031
34.04	0.001	Stimulus/S115	10	34040
35.057	0.001	Stimulus/S215	26	35057
38.163	0.001	Stimulus/S 95	4	38163
39.691	0.001	Stimulus/S 21	3	39691
40.699	0.001	Stimulus/S121	14	40699
41.716	0.001	Stimulus/S221	30	41716
44.561	0.001	Stimulus/S 95	4	44561
46.092	0.001	Stimulus/S 21	3	46092
47.1	0.001	Stimulus/S121	14	47100
48.117	0.001	Stimulus/S221	30	48117
51.023	0.001	Stimulus/S 95	4	51023
52.551	0.001	Stimulus/S 11	2	52551
53.56	0.001	Stimulus/S111	6	53560
54.577	0.001	Stimulus/S211	22	54577
57.658	0.001	Stimulus/S 95	4	57658
59.186	0.001	Stimulus/S 21	3	59186
60.194	0.001	Stimulus/S123	16	60194
61.211	0.001	Stimulus/S223	32	61211
64.467	0.001	Stimulus/S 95	4	64467
65.995	0.001	Stimulus/S 11	2	65995
67.004	0.001	Stimulus/S114	9	67004
68.021	0.001	Stimulus/S214	25	68021
71.089	0.001	Stimulus/S 95	4	71089
72.613	0.001	Stimulus/S 21	3	72613
73.622	0.001	Stimulus/S122	15	73622
74.639	0.001	Stimulus/S222	31	74639
77.534	0.001	Stimulus/S 95	4	77534
79.064	0.001	Stimulus/S 11	2	79064
80.073	0.001	Stimulus/S113	8	80073
81.09	0.001	Stimulus/S213	24	81090
84.39	0.001	Stimulus/S 95	4	84390
85.916	0.001	Stimulus/S 11	2	85916
86.924	0.001	Stimulus/S113	8	86924
87.941	0.001	Stimulus/S213	24	87941
91.051	0.001	Stimulus/S 95	4	91051
92.575	0.001	Stimulus/S 11	2	92575
93.584	0.001	Stimulus/S117	12	93584
94.601	0.001	Stimulus/S217	28	94601
97.667	0.001	Stimulus/S 95	4	97667
99.193	0.001	Stimulus/S 21	3	99193
100.202	0.001	Stimulus/S122	15	100202
101.219	0.001	Stimulus/S222	31	101219
104.394	0.001	Stimulus/S 95	4	104394
105.919	0.001	Stimulus/S 21	3	105919
106.928	0.001	Stimulus/S122	15	106928
107.945	0.001	Stimulus/S222	31	107945
111.147	0.001	Stimulus/S 95	4	111147
112.67	0.001	Stimulus/S 11	2	112670
113.679	0.001	Stimulus/S118	13	113679
114.696	0.001	Stimulus/S218	29	114696
118.073	0.001	Stimulus/S 95	4	118073
119.597	0.001	Stimulus/S 11	2	119597
120.605	0.001	Stimulus/S113	8	120605
121.622	0.001	Stimulus/S213	24	121622
124.921	0.001	Stimulus/S 95	4	124921
126.448	0.001	Stimulus/S 11	2	126448
127.456	0.001	Stimulus/S113	8	127456
128.473	0.001	Stimulus/S213	24	128473
131.614	0.001	Stimulus/S 95	4	131614
133.141	0.001	Stimulus/S 11	2	133141
134.149	0.001	Stimulus/S114	9	134149
135.166	0.001	Stimulus/S214	25	135166
138.141	0.001	Stimulus/S 95	4	138141
139.667	0.001	Stimulus/S 21	3	139667
140.675	0.001	Stimulus/S121	14	140675
141.692	0.001	Stimulus/S221	30	141692
144.874	0.001	Stimulus/S 95	4	144874
146.401	0.001	Stimulus/S 11	2	146401
147.41	0.001	Stimulus/S111	6	147410
148.427	0.001	Stimulus/S211	22	148427
152.561	0.001	Stimulus/S 95	4	152561
154.086	0.001	Stimulus/S 21	3	154086
155.095	0.001	Stimulus/S126	19	155095
156.112	0.001	Stimulus/S226	35	156112
158.979	0.001	Stimulus/S 95	4	158979
160.504	0.001	Stimulus/S 11	2	160504
161.512	0.001	Stimulus/S116	11	161512
162.529	0.001	Stimulus/S216	27	162529
165.48	0.001	Stimulus/S 95	4	165480
167.005	0.001	Stimulus/S 11	2	167005
168.014	0.001	Stimulus/S118	13	168014
169.031	0.001	Stimulus/S218	29	169031
171.879	0.001	Stimulus/S 95	4	171879
173.406	0.001	Stimulus/S 11	2	173406
174.415	0.001	Stimulus/S118	13	174415
175.432	0.001	Stimulus/S218	29	175432
178.497	0.001	Stimulus/S 95	4	178497
180.024	0.001	Stimulus/S 11	2	180024
181.033	0.001	Stimulus/S118	13	181033
182.05	0.001	Stimulus/S218	29	182050
185.19	0.001	Stimulus/S 95	4	185190
186.717	0.001	Stimulus/S 21	3	186717
187.725	0.001	Stimulus/S128	21	187725
188.742	0.001	Stimulus/S228	37	188742
191.999	0.001	Stimulus/S 95	4	191999
193.526	0.001	Stimulus/S 11	2	193526
194.535	0.001	Stimulus/S118	13	194535
195.552	0.001	Stimulus/S218	29	195552
198.396	0.001	Stimulus/S 95	4	198396
199.919	0.001	Stimulus/S 21	3	199919
200.928	0.001	Stimulus/S124	17	200928
201.945	0.001	Stimulus/S224	33	201945
204.906	0.001	Stimulus/S 95	4	204906
206.429	0.001	Stimulus/S 11	2	206429
207.437	0.001	Stimulus/S113	8	207437
208.454	0.001	Stimulus/S213	24	208454
211.535	0.001	Stimulus/S 95	4	211535
213.063	0.001	Stimulus/S 21	3	213063
214.072	0.001	Stimulus/S123	16	214072
215.089	0.001	Stimulus/S223	32	215089
218.149	0.001	Stimulus/S 95	4	218149
219.673	0.001	Stimulus/S 11	2	219673
220.681	0.001	Stimulus/S116	11	220681
221.698	0.001	Stimulus/S216	27	221698
224.622	0.001	Stimulus/S 95	4	224622
226.149	0.001	Stimulus/S 21	3	226149
227.157	0.001	Stimulus/S126	19	227157
228.174	0.001	Stimulus/S226	35	228174
232.642	0.001	Stimulus/S 95	4	232642
234.167	0.001	Stimulus/S 11	2	234167
235.176	0.001	Stimulus/S111	6	235176
236.193	0.001	Stimulus/S211	22	236193
240.41	0.001	Stimulus/S 95	4	240410
241.935	0.001	Stimulus/S 21	3	241935
242.944	0.001	Stimulus/S124	17	242944
243.961	0.001	Stimulus/S224	33	243961
247.227	0.001	Stimulus/S 95	4	247227
248.753	0.001	Stimulus/S 21	3	248753
249.761	0.001	Stimulus/S128	21	249761
250.779	0.001	Stimulus/S228	37	250779
253.708	0.001	Stimulus/S 95	4	253708
255.237	0.001	Stimulus/S 11	2	255237
256.246	0.001	Stimulus/S114	9	256246
257.263	0.001	Stimulus/S214	25	257263
260.236	0.001	Stimulus/S 95	4	260236
261.764	0.001	Stimulus/S 11	2	261764
262.772	0.001	Stimulus/S112	7	262772
263.789	0.001	Stimulus/S212	23	263789
266.955	0.001	Stimulus/S 95	4	266955
268.481	0.001	Stimulus/S 21	3	268481
269.49	0.001	Stimulus/S125	18	269490
270.507	0.001	Stimulus/S225	34	270507
273.714	0.001	Stimulus/S 95	4	273714
275.241	0.001	Stimulus/S 21	3	275241
276.25	0.001	Stimulus/S127	20	276250
277.266	0.001	Stimulus/S227	36	277266
281.758	0.001	Stimulus/S 95	4	281758
283.284	0.001	Stimulus/S 11	2	283284
284.293	0.001	Stimulus/S115	10	284293
285.31	0.001	Stimulus/S215	26	285310
288.362	0.001	Stimulus/S 95	4	288362
289.885	0.001	Stimulus/S 11	2	289885
290.894	0.001	Stimulus/S113	8	290894
291.911	0.001	Stimulus/S213	24	291911
294.911	0.001	Stimulus/S 95	4	294911
296.436	0.001	Stimulus/S 21	3	296436
297.445	0.001	Stimulus/S128	21	297445
298.462	0.001	Stimulus/S228	37	298462
301.46	0.001	Stimulus/S 95	4	301460
302.988	0.001	Stimulus/S 21	3	302988
303.996	0.001	Stimulus/S128	21	303996
305.013	0.001	Stimulus/S228	37	305013
308.16	0.001	Stimulus/S 95	4	308160
309.689	0.001	Stimulus/S 11	2	309689
310.697	0.001	Stimulus/S118	13	310697
311.714	0.001	Stimulus/S218	29	311714
314.697	0.001	Stimulus/S 95	4	314697
316.223	0.001	Stimulus/S 11	2	316223
317.232	0.001	Stimulus/S114	9	317232
318.249	0.001	Stimulus/S214	25	318249
321.247	0.001	Stimulus/S 95	4	321247
322.774	0.001	Stimulus/S 21	3	322774
323.783	0.001	Stimulus/S124	17	323783
324.8	0.001	Stimulus/S224	33	324800
329.04	0.001	Stimulus/S 95	4	329040
330.568	0.001	Stimulus/S 11	2	330568
331.576	0.001	Stimulus/S111	6	331576
332.593	0.001	Stimulus/S211	22	332593
335.718	0.001	Stimulus/S 95	4	335718
337.244	0.001	Stimulus/S 21	3	337244
338.252	0.001	Stimulus/S126	19	338252
339.269	0.001	Stimulus/S226	35	339269
342.332	0.001	Stimulus/S 95	4	342332
343.862	0.001	Stimulus/S 21	3	343862
344.87	0.001	Stimulus/S122	15	344870
345.887	0.001	Stimulus/S222	31	345887
348.837	0.001	Stimulus/S 95	4	348837
350.363	0.001	Stimulus/S 21	3	350363
351.371	0.001	Stimulus/S125	18	351371
352.388	0.001	Stimulus/S225	34	352388
355.373	0.001	Stimulus/S 95	4	355373
356.897	0.001	Stimulus/S 11	2	356897
357.906	0.001	Stimulus/S111	6	357906
358.923	0.001	Stimulus/S211	22	358923
362.075	0.001	Stimulus/S 95	4	362075
363.598	0.001	Stimulus/S 11	2	363598
364.607	0.001	Stimulus/S117	12	364607
365.624	0.001	Stimulus/S217	28	365624
368.69	0.001	Stimulus/S 95	4	368690
370.216	0.001	Stimulus/S 11	2	370216
371.225	0.001	Stimulus/S111	6	371225
372.242	0.001	Stimulus/S211	22	372242
375.332	0.001	Stimulus/S 95	4	375332
376.859	0.001	Stimulus/S 11	2	376859
377.868	0.001	Stimulus/S116	11	377868
378.885	0.001	Stimulus/S216	27	378885
381.837	0.001	Stimulus/S 95	4	381837
383.36	0.001	Stimulus/S 21	3	383360
384.369	0.001	Stimulus/S123	16	384369
385.386	0.001	Stimulus/S223	32	385386
388.485	0.001	Stimulus/S 95	4	388485
390.011	0.001	Stimulus/S 11	2	390011
391.02	0.001	Stimulus/S116	11	391020
392.037	0.001	Stimulus/S216	27	392037
395.114	0.001	Stimulus/S 95	4	395114
396.638	0.001	Stimulus/S 21	3	396638
397.646	0.001	Stimulus/S125	18	397646
398.663	0.001	Stimulus/S225	34	398663
401.888	0.001	Stimulus/S 95	4	401888
403.414	0.001	Stimulus/S 11	2	403414
404.422	0.001	Stimulus/S111	6	404422
405.439	0.001	Stimulus/S211	22	405439
408.749	0.001	Stimulus/S 95	4	408749
410.273	0.001	Stimulus/S 11	2	410273
411.282	0.001	Stimulus/S115	10	411282
412.299	0.001	Stimulus/S215	26	412299
415.405	0.001	Stimulus/S 95	4	415405
416.933	0.001	Stimulus/S 21	3	416933
417.941	0.001	Stimulus/S123	16	417941
418.958	0.001	Stimulus/S223	32	418958
423.383	0.001	Stimulus/S 95	4	423383
424.909	0.001	Stimulus/S 11	2	424909
425.918	0.001	Stimulus/S117	12	425918
426.935	0.001	Stimulus/S217	28	426935
430.216	0.001	Stimulus/S 95	4	430216
431.744	0.001	Stimulus/S 21	3	431744
432.752	0.001	Stimulus/S123	16	432752
433.769	0.001	Stimulus/S223	32	433769
436.591	0.001	Stimulus/S 95	4	436591
438.12	0.001	Stimulus/S 21	3	438120
439.128	0.001	Stimulus/S123	16	439128
440.146	0.001	Stimulus/S223	32	440146
444.246	0.001	Stimulus/S 95	4	444246
445.771	0.001	Stimulus/S 21	3	445771
446.78	0.001	Stimulus/S125	18	446780
447.797	0.001	Stimulus/S225	34	447797
450.888	0.001	Stimulus/S 95	4	450888
452.414	0.001	Stimulus/S 21	3	452414
453.423	0.001	Stimulus/S127	20	453423
454.44	0.001	Stimulus/S227	36	454440
457.571	0.001	Stimulus/S 95	4	457571
459.099	0.001	Stimulus/S 21	3	459099
460.107	0.001	Stimulus/S126	19	460107
461.124	0.001	Stimulus/S226	35	461124
464.268	0.001	Stimulus/S 95	4	464268
465.792	0.001	Stimulus/S 11	2	465792
466.8	0.001	Stimulus/S114	9	466800
467.817	0.001	Stimulus/S214	25	467817
471.006	0.001	Stimulus/S 95	4	471006
472.534	0.001	Stimulus/S 11	2	472534
473.543	0.001	Stimulus/S116	11	473543
474.56	0.001	Stimulus/S216	27	474560
477.834	0.001	Stimulus/S 95	4	477834
479.361	0.001	Stimulus/S 21	3	479361
480.369	0.001	Stimulus/S121	14	480369
